-97.1332794,-316.2590963,9.869130135
77.1523178,-115.6844192,10.42501259
52.37113998,-79.77056326,10.17293072
140.751145,-216.4357741,10.01263142
215.4680195,-330.4212808,10.37966061
175.2876689,-260.7936626,10.85111618
162.9442342,-239.7055447,10.55429745
158.6173846,-241.9872879,9.977581024
-105.5820285,-343.7410977,10.37385845
92.51839777,-137.0076038,10.11327744
163.2492711,-239.716343,10.18630981
231.1345694,-358.4688876,10.85373878
-130.5142213,-66.56590394,9.71826458
-168.1214371,-84.2259957,9.55116272
-293.7570612,-148.5684896,10.80211258
-329.8734361,-163.4057813,11.12627888
-208.6870957,-91.7226935,9.927522659
-206.1867296,-92.46551272,10.95462894
-209.1476194,-93.0207802,10.58691311
-230.7802703,-105.8902599,9.893357277
-242.2183786,-113.135431,9.452343941
-119.5963457,-54.52792177,9.890171051
-271.78693,-125.3156347,10.52518272
-298.8360129,-132.2263983,10.44310379
-198.3737589,-86.22653198,9.848157883
-218.8531713,-87.35169794,11.01064682
-380.9549545,-162.0689313,11.06653881
-377.9454408,-164.1962731,10.88871098
-217.4399598,-81.35241865,10.10138512
-365.145106,-147.7718481,10.38051605
-265.6483684,-105.557078,10.58459091
-371.7452923,-141.6281181,10.45327473
-211.8174469,-77.60190674,10.50620365
-378.7822528,-140.9783857,10.92814445
-110.7619627,-59.04020873,9.549031258
-123.8413126,-66.56697009,9.718704224
-130.8142966,-71.90311798,9.40444088
-181.2213663,-96.83842736,9.261140823
-343.4034418,-164.7311272,10.1775713
-113.3487967,-55.49518114,9.602201462
-338.1095158,-166.1336185,10.17000866
-326.4190989,-166.2752108,10.52149773
-118.9386984,-57.74352455,9.397503853
-338.8961245,-165.9879546,10.30744362
-122.4143939,-60.00569596,9.105366707
-336.0304404,-131.1170536,10.91502571
-375.9276939,-157.1039697,9.829126358
-136.2847992,-54.87267253,9.770375252
-377.3148834,-163.5969639,10.85005188
-340.9643183,-156.0665617,9.958952904
-60.63903075,-26.03706623,10.48647213
-202.4660143,-78.08287456,9.290875435
-216.1103751,-79.97226771,10.67573738
28.9895339,-123.8481355,11.03725338
65.29730015,-263.3639142,9.913344383
73.01436725,-279.7321056,10.12372589
76.34695421,-315.2631176,10.59039593
20.25039346,-86.48962862,9.089672089
92.15234918,-379.2926004,10.62020969
36.74033135,-168.478664,10.33244896
41.5650036,-185.6337984,10.94445992
51.28919011,-250.9402917,10.24822712
29.2176591,-136.4001882,9.619047165
29.45093335,-132.9036455,9.744639397
38.40985761,-180.2139795,9.527534485
21.54853687,-97.7791471,9.842206955
36.18610856,-182.9145561,10.24100018
35.091023,-184.9666905,10.8823719
63.26747949,-333.4793319,10.32222652
37.47788089,-192.8942947,9.750178337
86.40304736,-388.5771692,10.38921833
56.85748425,-259.0167807,11.23834419
48.32383817,-280.8071974,10.42079163
50.6846297,-275.9014126,11.04588699
54.00638846,-280.4306504,11.20028782
33.82112304,-185.7951427,9.605643272
35.00015567,-185.6091898,10.1871748
27.39723781,-134.2025335,9.939647675
28.78734439,-132.4983473,9.388843536
36.48445264,-177.3701318,10.31563854
46.22621181,-307.8883465,10.20710278
19.76141754,-104.3793489,9.054803848
32.71632195,-193.8264455,10.09308052
20.59525628,-133.1259168,9.921144485
44.38808915,-331.2013412,10.75619221
27.74709922,-185.0214326,10.31231499
31.67848037,-192.0963789,9.551877975
48.82203282,-334.8857539,10.66325188
41.42578348,-293.810882,10.57168293
31.75783935,-264.9866007,9.859184265
36.56394814,-321.370448,11.42041588
36.40218135,-286.7143593,10.48577023
58.90034784,-371.5532804,10.38499832
18.24127821,-131.6913007,10.47597408
11.65268486,-92.62502172,9.13481617
36.76558407,-319.8804861,10.63405514
16.85391684,-133.2157957,10.76770687
26.85094118,-195.6753247,8.972432137
45.69965722,-362.9343176,10.47147942
34.34292286,-408.9674411,10.83964539
27.95419848,-232.0363179,9.3439188
28.63666847,-275.8404516,10.96515942
17.29350741,-182.2889808,10.18673515
11.5345655,-222.1879034,10.0168047
27.92446104,-418.7990972,10.15314674
29.69972402,-422.0252758,10.74848843
24.461183,-316.9092087,10.08854485
17.13051024,-205.1498697,9.664269447
32.68711389,-403.1279741,10.66422081
7.598829563,-92.51595464,10.23929024
9.682345131,-125.105279,9.645358086
15.9460193,-217.5946442,10.57961559
8.256142205,-180.150178,9.661366463
15.39039692,-231.2422207,10.71289539
19.29272577,-292.7941927,9.789720535
15.29078985,-294.8939436,10.27995014
5.776501012,-157.1040743,9.662384987
4.1520029,-115.1226467,9.086438179
-0.780289559,-330.3862827,10.70894527
0.045237341,-393.112019,10.42367744
1.68790836,-204.7112388,10.01333427
0.200772215,-106.9839009,9.175185204
4.543407761,-296.136708,10.14019966
-2.801413822,-204.8472533,10.72148895
-1.636023081,-130.7059421,10.80823326
-3.738857198,-382.0947681,10.30182648
-3.978976835,-205.4096906,10.67596149
6.366441163,-374.7352686,10.24958324
0.48601773,-114.927239,9.560865402
0.412826921,-44.13510204,9.979944229
-4.137400369,-137.662912,9.833064079
-2.30784143,-194.3965787,10.19648743
0.165945529,-336.5760482,10.65893745
-6.245256053,-333.4143991,10.27829266
-12.6647304,-335.5182651,9.86372757
-3.002059189,-304.6131397,9.770609856
-0.417741287,-40.29981814,9.963907242
-7.313237809,-312.2114,10.4700861
-8.307082729,-233.0473878,10.07788181
-12.77924002,-320.4060731,10.35598278
-3.861683445,-120.8187133,9.510951042
-15.75943707,-199.6838897,9.320347786
-18.64292387,-309.5476982,11.12417984
-19.42425111,-268.7454111,10.19624043
-20.04874528,-228.6676147,9.282661438
-7.441171041,-94.1220216,9.065989494
-22.46943593,-335.1042487,11.07673645
-24.68476821,-303.5184674,10.89050865
-22.58176147,-256.1384161,10.26700115
-25.23392551,-256.7469687,9.916015625
-29.22729611,-262.0907307,10.53358364
-33.57742959,-304.0821028,10.81985855
-25.75996244,-268.3231192,10.48037052
-25.06718247,-237.6502136,10.47987938
-29.27328378,-264.7783414,9.844379425
-28.89542437,-323.4937809,10.34939575
-7.746756396,-92.78103975,9.733509064
-25.21674966,-247.4265542,10.96663666
-21.75782483,-209.3649723,9.80913353
-32.74397366,-249.7280469,10.08186054
-33.44670109,-205.4289795,10.43114471
-35.5488755,-256.3616725,9.944947243
-36.16117663,-324.9586906,10.00943279
-37.49412132,-266.6590567,10.37838078
-29.96914957,-182.5225416,9.579557419
-11.16294344,-88.21312877,9.84817791
-45.07575685,-392.4516992,10.74039364
-46.24585692,-379.1039894,10.56410694
-45.72275324,-347.5617279,10.41219807
-33.3774794,-254.3673474,10.55386066
-63.29595831,-410.0738476,10.21974277
-13.38733515,-91.38899801,9.282307625
-60.88228675,-401.520702,11.30836105
-41.05005256,-230.3204115,10.74528503
-65.96551823,-363.1065751,10.029953
-20.94948474,-90.38679268,10.06923103
-39.57850359,-180.6680082,10.31026745
-19.36217213,-86.87460881,9.309718132
-20.51771344,-94.41560855,10.39324856
-16.53390434,-79.70633517,9.507019997
-11.48401874,-63.33825009,8.347718239
-75.75484254,-375.8500218,11.21508694
-26.22722694,-124.6968365,9.335246086
-17.74822934,-81.40595287,9.057277679
-50.92621182,-225.4332306,11.07373524
-77.1781757,-336.8416112,10.70909595
-82.51713466,-367.6328688,10.19401264
-48.94900422,-223.4703645,10.81829357
-79.79541944,-383.4696864,10.68430519
-57.83288682,-276.4190882,10.4452486
-49.97838666,-233.9242483,10.32592773
-56.7266189,-250.4096841,10.44005871
-22.05266126,-90.09802295,9.698871613
-15.66030922,-65.50624507,8.673164368
-22.76478575,-90.46849117,10.42702007
-26.44826732,-98.6195968,9.096899986
-28.46399265,-104.6718584,9.730851173
-24.35444123,-91.17659383,9.187885284
-70.25861987,-271.3891195,10.90886497
-15.85347621,-63.46483034,9.385243416
-15.04198922,-57.57910477,8.965794563
-23.78981947,-90.24927474,9.800077438
-17.44936927,-65.8368757,9.247190475
-30.52228524,-112.7804134,9.581018448
-25.00151279,-92.52193916,10.52264118
-28.59431087,-104.6969351,9.931358337
-26.58333182,-91.6576636,9.277672768
-42.15246667,-132.0030684,9.499794006
-56.52344056,-167.270604,10.27438545
-45.6128056,-130.5743976,9.54696846
-75.25243044,-224.2994406,11.05780506
-48.68083234,-127.0122274,9.713272095
-92.04983403,-241.7572736,10.03195763
-104.9649861,-288.9594856,10.65649986
-131.4199031,-342.9176394,10.5540905
-105.4692287,-242.1251648,10.0143795
-100.7619256,-242.0085711,9.983524323
-120.6011457,-288.9697675,10.22090912
-58.75995095,-144.4145021,9.618863106
-38.33861421,-92.29285858,9.710166931
-125.1548269,-286.8355814,10.37510872
-48.02624194,-106.6753692,9.245401382
-28.89046233,-62.68607031,8.917853355
-117.6514175,-247.9478949,10.3038435
-135.9416483,-286.6602195,10.28384686
-114.8498223,-245.8905338,10.39878368
-130.9744703,-288.4038012,10.66187954
-111.587023,-251.3760713,10.49449539
-137.7883134,-288.6076698,9.751913071
-139.1819811,-283.9150419,10.38627052
197.6072114,-108.8276553,9.77200985
233.9877642,-126.902271,10.17606735
114.5642414,-61.75111806,10.03329945
189.5892482,-102.1847803,10.32432652
200.2009857,-110.4976482,10.58290005
195.5994853,-111.9915476,10.32581615
196.5590351,-112.0588178,10.01383972
404.0414458,-219.8051644,10.78291416
199.9911857,-115.7987941,10.2635479
182.1867012,-102.203185,10.78067207
314.6693795,-180.4135112,10.07964039
209.5577624,-121.567316,9.937322617
161.0492848,-94.44819874,10.13917351
61.60018925,-36.16674651,9.61852169
170.2128391,-103.668707,9.75939846
369.9012848,-228.4425006,10.64600277
