-97.1332794,-316.2590963,7.398269287
77.1523178,-115.6844192,26.60802194
52.37113998,-79.77056326,14.89123509
140.751145,-216.4357741,10.29512016
215.4680195,-330.4212808,23.96959025
175.2876689,-260.7936626,70.97676156
162.9442342,-239.7055447,35.83417828
158.6173846,-241.9872879,9.496881609
-105.5820285,-343.7410977,23.65148697
92.51839777,-137.0076038,12.98008212
163.2492711,-239.716343,15.35712114
231.1345694,-358.4688876,71.40666991
-130.5142213,-66.56590394,5.227145391
-168.1214371,-84.2259957,3.557645903
-293.7570612,-148.5684896,63.40340475
-329.8734361,-163.4057813,133.745408
-208.6870957,-91.7226935,8.462967226
-206.1867296,-92.46551272,90.08011667
-209.1476194,-93.0207802,38.62896837
-230.7802703,-105.8902599,7.822710836
-242.2183786,-113.135431,2.833635215
-119.5963457,-54.52792177,7.765529091
-271.78693,-125.3156347,33.51063983
-298.8360129,-132.2263983,27.73982967
-198.3737589,-86.22653198,7.04949299
-218.8531713,-87.35169794,102.4818177
-380.9549545,-162.0689313,116.5571206
-377.9454408,-164.1962731,77.39465702
-217.4399598,-81.35241865,12.62946984
-365.145106,-147.7718481,24.01685024
-265.6483684,-105.557078,38.42296808
-371.7452923,-141.6281181,28.39714833
-211.8174469,-77.60190674,32.07773166
-378.7822528,-140.9783857,84.7509256
-110.7619627,-59.04020873,3.540228207
-123.8413126,-66.56697009,5.232439602
-130.8142966,-71.90311798,2.537703508
-181.2213663,-96.83842736,1.824487209
-343.4034418,-164.7311272,15.05120601
-113.3487967,-55.49518114,4.001303205
-338.1095158,-166.1336185,14.79137882
-326.4190989,-166.2752108,33.22750484
-118.9386984,-57.74352455,2.497490546
-338.8961245,-165.9879546,20.29755
-122.4143939,-60.00569596,1.274578848
-336.0304404,-131.1170536,82.22913277
-375.9276939,-157.1039697,6.747243102
-136.2847992,-54.87267253,5.893526654
-377.3148834,-163.5969639,70.80303593
-340.9643183,-156.0665617,9.098146047
-60.63903075,-26.03706623,30.65293964
-202.4660143,-78.08287456,1.95377899
-216.1103751,-79.97226771,47.39552955
